MovieID,rating_count,rating_mean,rating_std,rating_min,rating_max,rating_median,Year,Title,movie_age,title_length,era,popularity_level
15669,289,2.982698961937716,1.042355596862903,1,5,3.0,1997,A Smile Like Yours,9,18,nineties,low
15670,121,2.4958677685950414,1.0655512418630146,1,5,3.0,2002,L.A. Law: The Movie,4,19,modern,very_low
15671,30799,3.4486509302250075,0.91715652827033,1,5,3.0,1987,The Running Man,19,15,eighties,very_high
15672,772,3.0012953367875648,1.1507617195714952,1,5,3.0,1991,Golden Years,15,12,nineties,medium
15673,160,2.73125,1.1422248784525642,1,5,3.0,1996,The Italians,10,12,nineties,very_low
15674,21537,3.4999767841389238,0.9520021227963178,1,5,4.0,1999,Arlington Road,7,14,nineties,very_high
15675,754,3.905835543766578,0.9657579120898674,1,5,4.0,1995,Anne Frank Remembered,11,21,nineties,medium
15676,600,3.805,1.010945936310924,1,5,4.0,1946,Sherlock Holmes: Terror by Night,60,32,classic,medium
15677,10389,3.37770719029743,1.0535286886699762,1,5,3.0,1998,Pecker,8,6,nineties,very_high
15678,323,2.7739938080495357,0.94983089045284,1,5,3.0,1990,Backtrack,16,9,nineties,low
15679,217,4.152073732718894,1.0714769289878023,1,5,5.0,1994,Clerks: Bonus Material,12,22,nineties,low
15680,95,2.957894736842105,1.2875491271245685,1,5,3.0,2001,Sagwa: Feline Friends and Family,5,32,modern,very_low
15681,439,2.4738041002277904,1.1911476634138227,1,5,2.0,1997,Butch Camp,9,10,nineties,medium
15682,59,3.610169491525424,1.2036861366672416,1,5,4.0,2003,Puff the Magic Dragon / Gulliver's Travels,3,42,modern,very_low
15683,950,3.796842105263158,1.3399080407854986,1,5,4.0,2002,American Dreams: Season 1,4,25,modern,medium
15684,593,3.590219224283305,1.2312260914819901,1,5,4.0,2000,Jeff Foxworthy's Comedy Classics,6,32,modern,medium
15685,1334,3.4565217391304346,0.9340512879945756,1,5,3.0,1995,Bye Bye Love,11,12,nineties,high
15686,922,3.0726681127982647,1.0337051814795726,1,5,3.0,1972,The Heartbreak Kid,34,18,vintage,medium
15687,383,1.5039164490861618,0.8496135945338196,1,5,1.0,2004,Vampiyaz,2,8,modern,medium
15688,212,2.188679245283019,1.1893142517937834,1,5,2.0,1976,The Cheerleaders Collection: Revenge of the Cheerleaders,30,56,vintage,low
15689,24118,4.010324239157476,1.2598400563043681,1,5,4.0,1994,The Best of Friends: Vol. 1,12,27,nineties,very_high
15690,538,3.62453531598513,1.2328194614926398,1,5,4.0,1974,The Pallisers,32,13,vintage,medium
15691,256,3.359375,1.3209288176039125,1,5,3.0,2001,Elmo's Magic Cookbook,5,21,modern,low
15692,394,3.796954314720812,1.182738816189907,1,5,4.0,1966,Gilligan's Island: Season 3,40,27,vintage,medium
15693,77,2.844155844155844,1.1592299515869084,1,5,3.0,1988,In the Line of Duty 3,18,21,eighties,very_low
15694,657,3.5783866057838662,1.2273640018311818,1,5,4.0,2000,Steely Dan: Two Against Nature,6,30,modern,medium
15695,88,2.5568181818181817,0.9204940520695974,1,5,3.0,1973,Shamus,33,6,vintage,very_low
15696,647,3.2380216383307574,1.096959397168237,1,5,3.0,1954,Demetrius and the Gladiators,52,28,classic,medium
15697,119,1.7394957983193278,1.0613565422269557,1,5,1.0,1997,Future War,9,10,nineties,very_low
15698,2180,2.289908256880734,1.084916397498011,1,5,2.0,1995,Fair Game,11,9,nineties,high
15699,5213,3.979858047189718,1.2022048284426716,1,5,4.0,1995,Star Trek: Voyager: Season 2,11,28,nineties,very_high
15700,14888,3.792114454594304,1.005713316842682,1,5,4.0,1988,The Land Before Time,18,20,eighties,very_high
15701,588,3.6683673469387754,1.2190506769907696,1,5,4.0,1967,Dark Shadows: Vol. 2,39,20,vintage,medium
15702,51915,3.900568236540499,0.8954338031503404,1,5,4.0,1977,Close Encounters of the Third Kind,29,34,vintage,very_high
15703,448,3.044642857142857,1.0156572274676408,1,5,3.0,1995,Buffalo Girls,11,13,nineties,medium
15704,209,2.8373205741626792,1.01068545742655,1,5,3.0,2003,Janice Beard: 45 WPM,3,20,modern,low
15705,179,3.1564245810055866,1.130824775396616,1,5,3.0,1971,Persuasion,35,10,vintage,low
15706,737,1.8398914518317504,1.07914216593007,1,5,1.0,1989,Going Overboard,17,15,eighties,medium
15707,1216,3.1258223684210527,1.0840213115119084,1,5,3.0,2000,The Debut,6,9,modern,high
15708,325,3.763076923076923,1.2332293788483555,1,5,4.0,2005,Garfield: Travel Adventures,1,27,modern,low
15709,136,2.948529411764706,1.1694877190695359,1,5,3.0,2002,National Geographic: The Search for Kennedy's PT 109,4,52,modern,very_low
15710,1583,3.5344283006948833,1.1203986269152197,1,5,4.0,1994,Lassie,12,6,nineties,high
15711,400,3.225,1.141328865379023,1,5,3.0,2001,Failan,5,6,modern,medium
15712,24389,3.22936569765058,1.0766302522172817,1,5,3.0,2003,Cradle 2 the Grave,3,18,modern,very_high
15713,156,3.1666666666666665,1.174093106893961,1,5,3.0,1946,Monsieur Beaucaire / Where There's Life: Double Feature,60,55,classic,very_low
15714,308,3.6363636363636362,1.2177738102807212,1,5,4.0,1999,Wild Zero,7,9,nineties,low
15715,35873,3.5206701418894433,0.9777139070263725,1,5,4.0,2002,Real Women Have Curves,4,22,modern,very_high
15716,1724,3.7505800464037122,1.1936058655386081,1,5,4.0,1977,Three's Company: Season 2,29,25,vintage,high
15717,1712,3.8755841121495327,1.112203024379468,1,5,4.0,1971,Elizabeth R,35,11,vintage,high
15718,1585,3.228391167192429,1.347772759981517,1,5,3.0,1977,Desperate Living,29,16,vintage,high
15719,236,3.042372881355932,1.1177033275663713,1,5,3.0,1950,The Rocking Horse Winner,56,24,classic,low
15720,2330,3.593991416309013,1.153692874066621,1,5,4.0,2003,Barbie of Swan Lake,3,19,modern,high
15721,118,2.9491525423728815,1.1535708783615064,1,5,3.0,2004,Krav Maga: Basic Combatives,2,27,modern,very_low
15722,904,3.724557522123894,1.216541046781288,1,5,4.0,1974,Claudine,32,8,vintage,medium
15723,492,2.703252032520325,1.0724040761493243,1,5,3.0,1982,Q: The Winged Serpent,24,21,eighties,medium
15724,3134,3.6952776005105297,0.9630899887136891,1,5,4.0,1950,Rio Grande,56,10,classic,high
15725,139,3.0863309352517985,1.0999473926055938,1,5,3.0,1981,Take This Job and Shove It,25,26,eighties,very_low
15726,244,3.081967213114754,1.151775612108969,1,5,3.0,1999,Jane's Addiction: Three Days,7,28,nineties,low
15727,4534,4.155271283634759,1.0925301406217705,1,5,5.0,1998,Star Trek: Deep Space Nine: Season 7,8,36,nineties,very_high
15728,139,1.7482014388489209,0.9254338988589812,1,5,1.0,2000,Dead Creatures,6,14,modern,very_low
15729,2672,4.107035928143713,0.9883991505334906,1,5,4.0,1961,The Twilight Zone: Vol. 7,45,25,vintage,high
15730,14045,3.2483446066215733,0.9169351173373349,1,5,3.0,1997,The Peacemaker,9,14,nineties,very_high
15731,206,3.495145631067961,1.2366263028233218,1,5,4.0,2002,Roxy Music: Live at the Apollo,4,30,modern,low
15732,1639,3.862111043319097,1.0957897826385823,1,5,4.0,2002,Scooby-Doo! Winter Wonder Dog,4,29,modern,high
15733,22973,3.6336133722195623,1.0470210088373204,1,5,4.0,1996,Welcome to the Dollhouse,10,24,nineties,very_high
15734,319,2.793103448275862,1.0936420424150477,1,5,3.0,1997,Six Ways to Sunday,9,18,nineties,low
15735,1794,4.003901895206243,0.9988763030456504,1,5,4.0,1995,Poirot: Murder on the Links,11,27,nineties,high
15736,9627,3.2995741144697206,1.0669480628896333,1,5,3.0,2003,Raising Victor Vargas,3,21,modern,very_high
15737,488,3.2971311475409837,1.214149962158278,1,5,3.0,1982,Dario Argento Collection: Vol. 3: Tenebre,24,41,eighties,medium
15738,723,3.236514522821577,1.0582455667272774,1,5,3.0,1994,Silent Fall,12,11,nineties,medium
15739,5389,3.7847467062534794,0.9417230353391726,1,5,4.0,2004,I Am David,2,10,modern,very_high
15740,117,3.3333333333333335,1.1962585350828725,1,5,4.0,2003,Paul Westerberg: Come Feel Me Tremble,3,37,modern,very_low
15741,3201,2.8815995001562014,1.2229736059293148,1,5,3.0,1987,Burglar,19,7,eighties,high
15742,551,3.0526315789473686,1.0282144136233333,1,5,3.0,1963,Four for Texas,43,14,vintage,medium
15743,678,2.7920353982300883,0.8994311275746935,1,5,3.0,1995,Jefferson in Paris,11,18,nineties,medium
15744,125,2.8,0.9245748805139684,1,5,3.0,1955,The Indian Fighter,51,18,classic,very_low
15745,1071,3.15406162464986,1.1775072005783271,1,5,3.0,1999,The King and I (Animated),7,25,nineties,high
15746,630,4.061904761904762,1.1628768355399792,1,5,4.0,2001,Vandread: Second Stage,5,22,modern,medium
15747,2630,3.4806083650190116,1.0615359209444095,1,5,4.0,1999,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,7,52,nineties,high
15748,13541,3.121113654826084,1.03474975767609,1,5,3.0,1998,Bulworth,8,8,nineties,very_high
15749,920,2.8619565217391303,1.1872868817458102,1,5,3.0,1982,Slumber Party Massacre,24,22,eighties,medium
15750,3602,3.3883953359244865,1.4059060298608588,1,5,4.0,2004,FahrenHYPE 9/11,2,15,modern,high
15751,825,3.873939393939394,1.0628831102389318,1,5,4.0,1983,Style Wars,23,10,eighties,medium
15752,615,3.0813008130081303,1.479465833344984,1,5,3.0,2002,Tom Green: Subway Monkey Hour,4,29,modern,medium
15753,4498,3.2905735882614495,1.0503470333194656,1,5,3.0,1950,Annie Get Your Gun,56,18,classic,very_high
15754,489,2.3496932515337425,0.9868006487972427,1,5,2.0,1997,Breaking Up,9,11,nineties,medium
15755,114043,3.892444078110888,0.8872175041199739,1,5,4.0,1988,Big,18,3,eighties,very_high
15756,172,3.0930232558139537,1.210363697471863,1,5,3.0,2004,Pride,2,5,modern,low
15757,1183,3.0574809805579037,1.0455332811852733,1,5,3.0,1996,Temptress Moon,10,14,nineties,high
15758,58576,4.067877629063098,0.9062793090611468,1,5,4.0,1984,Amadeus,22,7,eighties,very_high
15759,2473,2.7480792559644156,1.2061153133327496,1,5,3.0,1994,Cabin Boy,12,9,nineties,high
15760,239,2.6736401673640167,1.1569009840012956,1,5,3.0,1996,100 Years of Horror,10,19,nineties,low
15761,117,2.111111111111111,1.0730055899987578,1,5,2.0,1961,The Nude Set,45,12,vintage,very_low
15762,428,3.22196261682243,1.1348364421165127,1,5,3.0,1959,I'm All Right Jack,47,18,classic,medium
15763,261,2.6436781609195403,1.2087216212013754,1,5,3.0,2004,Six: The Mark Unleashed,2,23,modern,low
15764,59352,2.9067765197465967,1.0993755281671074,1,5,3.0,2003,"Legally Blonde 2: Red, White & Blonde",3,37,modern,very_high
15765,1500,3.244666666666667,1.1828232903437756,1,5,3.0,1982,Things Are Tough All Over,24,25,eighties,high
15766,791,3.563843236409608,0.9616217292041676,1,5,4.0,1945,"Objective, Burma!",61,17,classic,medium
15767,123,3.2439024390243905,1.2102124418209659,1,5,3.0,1979,Dukes of Hazzard: TV Favorites,27,30,vintage,very_low
15768,691,4.32561505065123,0.9461873252679873,1,5,5.0,2000,The Simpsons: Christmas 2,6,25,modern,medium
15769,16296,3.9685812469317625,0.9688588897415888,1,5,4.0,1987,Raw,19,3,eighties,very_high
15770,98,3.438775510204082,1.2440897515491118,1,5,4.0,1987,The Way Things Go,19,17,eighties,very_low
15771,119,2.7815126050420167,1.215435081935308,1,5,3.0,1986,The Manhattan Transfer: Vocalese Live,20,37,eighties,very_low
15772,2279,3.5598946906537954,1.0829459331310398,1,5,4.0,2000,Kikujiro,6,8,modern,high
15773,5035,4.2709036742800395,1.1237041614975662,1,5,5.0,2003,Aqua Teen Hunger Force: Vol. 3,3,30,modern,very_high
15774,8069,3.1142644689552608,1.0076952403995743,1,5,3.0,2004,Highwaymen,2,10,modern,very_high
15775,99,2.0606060606060606,1.048012519575689,1,5,2.0,1983,Brainwaves,23,10,eighties,very_low
15776,237,2.6371308016877637,1.1023727278572828,1,5,3.0,2004,Who Killed Bambi?,2,17,modern,low
15777,18217,4.262172695833562,1.133682597618051,1,5,5.0,2001,Friends: Season 8,5,17,modern,very_high
15778,308,2.8701298701298703,0.9357280340798013,1,5,3.0,1969,The Gypsy Moths,37,15,vintage,low
15779,381,2.7349081364829395,1.0665064978517191,1,5,3.0,1997,Space Truckers,9,14,nineties,medium
15780,306,2.5980392156862746,1.000915684907152,1,5,3.0,1977,Grand Theft Auto,29,16,vintage,low
15781,862,3.0243619489559164,0.9678264493638223,1,5,3.0,2002,A Shot at Glory,4,15,modern,medium
15782,119,2.596638655462185,1.2777053566816932,1,5,3.0,1988,Diary of a Big Man,18,18,eighties,very_low
15783,69,2.130434782608696,0.9688234750619958,1,5,2.0,2001,Rum and Coke,5,12,modern,very_low
15784,7881,4.137799771602588,1.0239733900635912,1,5,4.0,2003,Dead Like Me: Season 1,3,22,modern,very_high
15785,457,3.0043763676148796,1.1297329750338716,1,5,3.0,1997,Mystery of the Maya: IMAX,9,25,nineties,medium
15786,6504,3.8013530135301354,1.0785929584538756,1,5,4.0,1957,Wild Strawberries,49,17,classic,very_high
15787,8559,3.47937843205982,1.0191041649648338,1,5,4.0,2003,My Life Without Me,3,18,modern,very_high
15788,98002,3.4523275035203365,0.8828813832600871,1,5,3.0,2003,Matchstick Men,3,14,modern,very_high
15789,66,2.121212121212121,1.1026562546191883,1,5,2.0,1972,Reincarnation of Isabel,34,23,vintage,very_low
15790,459,3.446623093681917,1.0567337270374833,1,5,4.0,1996,Survival Island: IMAX,10,21,nineties,medium
15791,1565,2.769968051118211,1.1452081022434706,1,5,3.0,1989,Vampire's Kiss,17,14,eighties,high
15792,820,3.747560975609756,0.9637793952835689,1,5,4.0,2003,National Geographic: Everest: 50 Years on the Mountain,3,54,modern,medium
15793,238,1.6470588235294117,1.0195410177234412,1,5,1.0,2005,The Girl Who Shagged Me,1,23,modern,low
15794,1380,3.5920289855072465,1.1378236795623113,1,5,4.0,1977,Walking Tall: The Final Chapter,29,31,vintage,high
15795,214,3.0700934579439254,1.1340827364863808,1,5,3.0,1975,Smile,31,5,vintage,low
15796,246,3.2845528455284554,1.2520697979060926,1,5,3.0,1968,"The One and Only, Genuine, Original Family Band",38,47,vintage,low
15797,1778,2.4606299212598426,1.0823555707767911,1,5,2.0,1986,Psycho III,20,10,eighties,high
15798,3110,3.8463022508038587,1.0040978239074296,1,5,4.0,1997,Love! Valour! Compassion!,9,25,nineties,high
15799,524,2.9236641221374047,0.9347207074459678,1,5,3.0,1997,Telling Lies in America,9,23,nineties,medium
15800,11176,3.6243736578382246,1.0343159338716774,1,5,4.0,1993,Iron Monkey,13,11,nineties,very_high
15801,327,3.770642201834862,1.1074180510023912,1,5,4.0,1999,After Stonewall,7,15,nineties,low
15802,5236,4.036669213139802,0.8822736442826711,1,5,4.0,1944,Laura,62,5,classic,very_high
15803,10243,3.048520941130528,1.0143899759278212,1,5,3.0,1999,Summer of Sam,7,13,nineties,very_high
15804,954,3.551362683438155,0.9920900323187201,1,5,4.0,1958,Separate Tables,48,15,classic,medium
15805,2443,3.286532951289398,0.9770978887671278,1,5,3.0,2001,Diamond Men,5,11,modern,high
15806,349,2.8997134670487106,0.9730417578349513,1,5,3.0,1982,Young Doctors in Love,24,21,eighties,low
15807,19143,3.9792091103797733,0.9436568260252796,1,5,4.0,1944,Arsenic and Old Lace,62,20,classic,very_high
15808,4716,3.3842239185750635,0.9900658482061118,1,5,3.0,1996,Citizen Ruth,10,12,nineties,very_high
15809,98,3.122448979591837,1.3102711305353603,1,5,3.0,2004,Legendary Victor Borge,2,22,modern,very_low
15810,916,3.217248908296943,1.16119754806287,1,5,3.0,1964,Godzilla vs. Mothra,42,19,vintage,medium
15811,237,2.7341772151898733,1.1166178590001035,1,5,3.0,1989,True Love,17,9,eighties,low
15812,975,3.6974358974358976,1.0201982684378579,1,5,4.0,1976,Small Change,30,12,vintage,medium
15813,20972,3.077341216860576,0.9743883574475202,1,5,3.0,1999,Forces of Nature,7,16,nineties,very_high
15814,5232,3.937117737003058,0.8545884939951044,1,5,4.0,1941,Suspicion,65,9,classic,very_high
15815,32508,3.3041405192567983,0.8958767861640241,1,5,3.0,2002,Changing Lanes,4,14,modern,very_high
15816,21844,3.5698590001831167,0.9419441888003993,1,5,4.0,1998,Ronin,8,5,nineties,very_high
15817,1498,3.7229639519359146,1.2598390435025164,1,5,4.0,2000,The Corner,6,10,modern,high
15818,48940,3.665100122599101,0.9118910074862543,1,5,4.0,1998,The Mask of Zorro,8,17,nineties,very_high
15819,118,3.0847457627118646,1.2914993022187293,1,5,3.0,1978,What's Happening!!: Season 3,28,28,vintage,very_low
15820,9413,3.1996175501965367,1.0666245410242365,1,5,3.0,2003,Love Don't Cost a Thing,3,23,modern,very_high
15821,1468,3.97275204359673,1.0856032791569565,1,5,4.0,1994,Highlander: Counterfeit,12,23,nineties,high
15822,297,2.508417508417508,1.1123218901289258,1,5,2.0,2004,Dragon Storm,2,12,modern,low
15823,127,3.3622047244094486,1.2577965827070634,1,5,4.0,2000,Benny Goodman: Adventures in the Kingdom of Swing,6,49,modern,very_low
15824,626,3.108626198083067,1.1666111047168044,1,5,3.0,1970,The Decameron,36,13,vintage,medium
15825,4147,3.4974680491921872,0.8895495825668132,1,5,4.0,1984,Dreamscape: Special Edition,22,27,eighties,very_high
15826,256,3.671875,1.096227935364954,1,5,4.0,1996,Twelfth Night,10,13,nineties,low
15827,1001,3.589410589410589,1.1498903218341094,1,5,4.0,1993,Only the Strong,13,15,nineties,medium
15828,203,3.0886699507389164,1.2396181560087096,1,5,3.0,2004,Platinum Comedy Series: Adele Givens,2,36,modern,low
15829,9582,3.05708620329785,1.1134279163714345,1,5,3.0,2001,Bubble Boy,5,10,modern,very_high
15830,3003,3.5564435564435564,1.0839484810272395,1,5,4.0,1990,The Gods Must Be Crazy 2,16,24,nineties,high
15831,359,3.136490250696379,1.0963524819005472,1,5,3.0,1996,The Other Side of Sunday,10,24,nineties,medium
15832,522,3.289272030651341,1.3987380680652781,1,5,3.0,2003,Steve-O Video Vol. 3: Out on Bail,3,33,modern,medium
15833,386,2.7875647668393784,1.0770092197519598,1,5,3.0,2001,Instinct to Kill,5,16,modern,medium
15834,116,3.0344827586206895,1.2366225706774263,1,5,3.0,2004,Paternal Instinct,2,17,modern,very_low
15835,109,4.055045871559633,1.007700557974929,1,5,4.0,2004,Animusic: A Computer Animation Video Album,2,42,modern,very_low
15836,4248,4.2690677966101696,0.9805568626469643,1,5,5.0,1979,MASH: Season 8,27,14,vintage,very_high
15837,390,2.4128205128205127,1.1982591243721552,1,5,2.0,2004,The Manson Family,2,17,modern,medium
15838,224,2.3348214285714284,1.0585725070691254,1,5,2.0,1999,Dr. Jekyll & Mr. Hyde,7,21,nineties,low
15839,176,3.653409090909091,1.213867384014426,1,5,4.0,2004,Slavery & the Making of America,2,31,modern,low
15840,1002,3.0269461077844313,1.075692957934591,1,5,3.0,2001,The Princess Blade,5,18,modern,medium
15841,3828,3.5914315569487982,1.0613526966376567,1,5,4.0,1979,Watership Down,27,14,vintage,high
15842,97,2.5670103092783507,1.0196733187526017,1,5,3.0,1998,I'm Losing You,8,14,nineties,very_low
15843,16438,3.2641440564545565,0.9616066672730141,1,5,3.0,2002,Blue Crush,4,10,modern,very_high
15844,95095,4.087617645512382,0.9185495365376822,1,5,4.0,2000,Remember the Titans,6,19,modern,very_high
15845,154,2.1363636363636362,1.0850630644494552,1,5,2.0,2001,The Map of Sex and Love,5,23,modern,very_low
15846,7628,3.978631358154169,0.8826159991101972,1,5,4.0,1961,A Raisin in the Sun,45,19,vintage,very_high
15847,117,2.735042735042735,1.0288356525131264,1,5,3.0,1999,Hunter's Moon,7,13,nineties,very_low
15848,2557,3.5819319515056707,1.089874663681581,1,5,4.0,2004,NASCAR: The IMAX Experience,2,27,modern,high
15849,203,2.852216748768473,0.9789024528487698,1,5,3.0,1995,A Pyromaniac's Love Story,11,25,nineties,low
15850,1104,3.0760869565217392,1.3088750319209297,1,5,3.0,1995,Leprechaun 3,11,12,nineties,high
15851,448,3.2433035714285716,0.9698819212642689,1,5,3.0,2003,Word of Honor,3,13,modern,medium
15852,343,3.7755102040816326,1.2232091405412895,1,5,4.0,1991,Red Green: Stuffed and Mounted 6,15,32,nineties,low
15853,36484,3.4504166209845413,1.0683838545780828,1,5,3.0,2002,Resident Evil,4,13,modern,very_high
15854,186,1.7956989247311828,1.0140541036256,1,5,1.0,2004,Skinned Deep,2,12,modern,low
15855,2784,3.5470545977011496,1.0232362980425114,1,5,4.0,2002,Cadet Kelly,4,11,modern,high
15856,3237,3.550509731232623,0.9409302360916193,1,5,4.0,1949,All the King's Men,57,18,classic,high
15857,820,3.790243902439024,1.0871218350639953,1,5,4.0,1972,Fat Albert and the Cosby Kids,34,29,vintage,medium
15858,10059,3.974450740630281,0.9402741696189965,1,5,4.0,1966,A Man for All Seasons,40,21,vintage,very_high
15859,659,2.400606980273141,1.1787375125176291,1,5,2.0,1988,Arthur 2: On the Rocks,18,22,eighties,medium
15860,215,3.2046511627906975,1.2093779756653182,1,5,3.0,2001,Chandni Bar,5,11,modern,low
15861,13812,4.451563857515204,0.9111016207055648,1,5,5.0,2001,CSI: Season 2,5,13,modern,very_high
15862,5990,3.3512520868113524,1.060293359676401,1,5,3.0,1954,A Star Is Born,52,14,classic,very_high
15863,113,3.0530973451327434,1.2014924347645557,1,5,3.0,1980,Lee Ritenour & Friends: Live from the Coconut Grove: Vols. 1 & 2,26,64,eighties,very_low
15864,817,2.9388004895960833,1.0054630338071613,1,5,3.0,2000,A Matter of Taste,6,17,modern,medium
15865,568,3.785211267605634,1.183212807520216,1,5,4.0,2001,Amelie: Bonus Material,5,22,modern,medium
15866,143,2.902097902097902,1.0961821409429768,1,5,3.0,1999,Iris Blond,7,10,nineties,very_low
15867,3019,2.89002981119576,1.0468625056826575,1,5,3.0,2003,Dracula II: Ascension,3,21,modern,high
15868,3043,3.6671048307591194,0.9803756866806274,1,5,4.0,1937,The Awful Truth,69,15,classic,high
15869,682,3.63049853372434,0.9955006197110731,1,5,4.0,1940,Broadway Melody of 1940,66,23,classic,medium
15870,173,2.9826589595375723,1.2411265908079396,1,5,3.0,1967,Anna Karenina,39,13,vintage,low
15871,5866,3.7456529151039892,1.0091241168769074,1,5,4.0,2005,Herbie: Fully Loaded,1,20,modern,very_high
15872,1589,3.7551919446192574,1.2226271591588767,1,5,4.0,1972,Sanford and Son: Season 2,34,25,vintage,high
15873,678,3.781710914454277,1.062099322548972,1,5,4.0,2005,Mickey and the Beanstalk,1,24,modern,medium
15874,1168,3.526541095890411,1.1698794883069954,1,5,4.0,1996,Joyride,10,7,nineties,high
15875,11495,3.425054371465855,1.0280215405772806,1,5,3.0,1996,Up Close & Personal,10,19,nineties,very_high
15876,5725,3.7507423580786026,1.0450466626305033,1,5,4.0,1980,Cheech & Chong's Next Movie,26,27,eighties,very_high
15877,356,2.7752808988764044,1.2604743930447153,1,5,3.0,2002,Embrace the Darkness 3,4,22,modern,medium
15878,114,2.912280701754386,1.1940961221056794,1,5,3.0,1958,The Rifleman: TV Classic,48,24,classic,very_low
15879,275,3.232727272727273,1.283109610307593,1,5,3.0,1998,Joni Mitchell: Painting with Words and Music,8,44,nineties,low
15880,310,3.3,1.1729143853409787,1,5,3.0,2000,Traffic: Bonus Material,6,23,modern,low
15881,623,3.6131621187800964,1.1729617819189375,1,5,4.0,2000,When It Was a Game 3,6,20,modern,medium
15882,118,2.4237288135593222,0.9643808488122547,1,5,2.0,2004,I'll Be Seeing You,2,18,modern,very_low
15883,566,3.636042402826855,0.9658090606127332,1,5,4.0,1997,National Geographic: Tigers of the Snow,9,39,nineties,medium
15884,194,2.711340206185567,1.1193888310871478,1,5,3.0,1969,The Gay Deceivers,37,17,vintage,low
15885,5146,3.5207928488146134,0.8589861319960221,1,5,4.0,1988,Alien Nation,18,12,eighties,very_high
15886,1567,3.4760689215060627,1.0415544260009388,1,5,4.0,2002,Space Station: IMAX,4,19,modern,high
15887,99686,3.2746323455650743,1.1567882710038315,1,5,3.0,2004,Van Helsing,2,11,modern,very_high
15888,1970,2.651269035532995,1.0540067997317357,1,5,3.0,2002,Comic Book Villains,4,19,modern,high
15889,247,2.477732793522267,1.1853227243374618,1,5,2.0,2001,I'm Going Home,5,14,modern,low
15890,2642,3.6010598031794094,1.0510478773568985,1,5,4.0,1987,The Brave Little Toaster,19,24,eighties,high
15891,1409,3.8694109297374024,1.0245466053331953,1,5,4.0,1988,Inspector Morse 5: Last Seen Wearing,18,36,eighties,high
15892,1746,3.948453608247423,1.1996563081699523,1,5,4.0,2002,Everwood: Season 1,4,18,modern,high
15893,9112,3.478489903424056,1.095374176153172,1,5,4.0,1981,Heavy Metal,25,11,eighties,very_high
15894,20160,3.5044146825396827,0.9087437066761624,1,5,4.0,1998,The Siege,8,9,nineties,very_high
15895,108,1.8703703703703705,0.9961851777017957,1,5,2.0,2004,When Beckham Met Owen,2,21,modern,very_low
15896,288,3.4027777777777777,1.360566824102881,1,5,4.0,1916,Chaplin Mutuals: Vol. 3,90,23,classic,low
15897,871,3.738231917336395,1.178503276931691,1,5,4.0,1995,The Thin Blue Line: The Complete Lineup,11,39,nineties,medium
15898,4018,3.6702339472374317,1.0803032033761126,1,5,4.0,2002,I Am Trying to Break Your Heart: A Film About Wilco,4,51,modern,high
15899,220,2.7818181818181817,1.1965079950908453,1,5,3.0,2001,Quitting,5,8,modern,low
15900,1342,3.947839046199702,1.158681118257348,1,5,4.0,2005,Everybody Loves Raymond: The Series Finale,1,42,modern,high
15901,5763,3.03834808259587,0.9874714196055053,1,5,3.0,1987,Blind Date,19,10,eighties,very_high
15902,34484,4.010062637745041,1.1175898159107347,1,5,4.0,2003,Blue Collar Comedy Tour: The Movie,3,34,modern,very_high
15903,997,3.1253761283851555,0.9491742257325757,1,5,3.0,2004,Trekkies 2,2,10,modern,medium
15904,149,2.7114093959731544,1.3370767934313803,1,5,3.0,1987,Hello Kitty Saves the Day,19,25,eighties,very_low
15905,638,2.8683385579937304,1.201085614945627,1,5,3.0,1989,"The Toxic Avenger, Part 2",17,25,eighties,medium
15906,350,2.6085714285714285,1.0175737840855203,1,5,3.0,1997,Keys to Tulsa,9,13,nineties,medium
15907,77,2.168831168831169,1.0687252293540315,1,5,2.0,1984,Mutant,22,6,eighties,very_low
15908,1972,3.161764705882353,1.0558712318538106,1,5,3.0,1964,Robin and the 7 Hoods,42,21,vintage,high
15909,2219,3.238846327174403,1.094994646650691,1,5,3.0,2000,Snow White,6,10,modern,high
15910,103,3.0388349514563107,1.3714335572326042,1,5,3.0,1999,New Kids on the Block: Greatest Hits: The Videos,7,48,nineties,very_low
15911,1252,3.8793929712460065,1.1061879358982805,1,5,4.0,1988,War and Remembrance: Vol. 1,18,27,eighties,high
15912,99,1.9898989898989898,1.0448605950854086,1,5,2.0,1983,Zeder,23,5,eighties,very_low
15913,2954,2.672647257955315,1.0831420565546996,1,5,3.0,2003,Chasing Papi,3,12,modern,high
15914,245,1.9755102040816326,1.0747722999880855,1,5,2.0,2000,An Intimate Friendship,6,22,modern,low
15915,212,3.400943396226415,1.2485438178242978,1,5,4.0,1960,Danger Man: Season 1,46,20,vintage,low
15916,171,1.5380116959064327,0.8894906803618777,1,5,1.0,2000,Crazy Richard & I Can't Even Think Straight,6,43,modern,low
15917,3821,3.938236063857629,1.1693538412471107,1,5,4.0,1991,Ren & Stimpy: Seasons 1 and 2,15,29,nineties,high
15918,88,2.2045454545454546,0.8990300125287126,1,4,2.0,1997,Hote Hote Pyaar Ho Gaya,9,23,nineties,very_low
15919,51344,3.3693518229978188,0.9841033586660183,1,5,3.0,2004,Hellboy,2,7,modern,very_high
